1000	1
0.686371	2.216673
-1.515260	0.110448
1.076577	4.106999
0.803973	2.738299
1.989191	10.311543
-1.332833	-0.267567
0.365046	1.002990
-1.000287	-0.699770
1.229848	4.974456
-0.642648	-0.794331
1.099417	4.231796
-0.239274	-0.440525
1.288275	5.323681
-1.471253	0.010121
-1.098224	-0.606949
1.097515	4.221341
-0.984571	-0.711986
-0.921937	-0.753310
-0.000411	-0.000904
0.503406	1.487621
1.468141	6.463069
0.020027	0.044661
-1.991615	1.568242
1.355824	5.740204
1.256320	5.131415
-0.700274	-0.805027
-1.183148	-0.503167
-0.284031	-0.503858
-0.065114	-0.136891
-1.228063	-0.439530
-0.292369	-0.514993
0.417142	1.178723
0.767861	2.573712
-1.776261	0.824880
-1.926361	1.328307
1.626489	7.546475
-0.021669	-0.046967
0.574127	1.757511
0.860246	3.002574
1.255217	5.124831
-0.099444	-0.203943
-0.596231	-0.778471
0.993155	3.664474
-0.870294	-0.778529
-1.326903	-0.278179
1.786995	8.721417
-0.587702	-0.774854
-1.710645	0.626039
-1.970170	1.487981
-1.521325	0.124729
-1.862605	1.106214
0.166398	0.407608
1.123567	4.365449
0.256988	0.664439
1.598917	7.352418
-0.499053	-0.724336
1.736584	8.344074
0.263313	0.683288
-0.952353	-0.734712
1.556068	7.055370
0.994124	3.669496
0.837956	2.896757
-0.106896	-0.218031
-1.028245	-0.676208
0.260839	0.675900
0.826721	2.843987
0.020101	0.044828
1.357008	5.747621
1.963750	10.104721
0.178907	0.441606
1.653167	7.736405
-0.923452	-0.752449
-0.008461	-0.018506
-1.070632	-0.636011
1.078119	4.115373
1.229280	4.971111
-0.278639	-0.496547
-0.857355	-0.783595
0.246083	0.632219
1.531190	6.885433
-1.691824	0.571390
-1.617089	0.364868
1.481106	6.548947
0.516071	1.534849
-0.934431	-0.746006
-0.620663	-0.787625
-0.053786	-0.113990
1.464895	6.441642
-1.251887	-0.403319
0.325506	0.875044
-0.108331	-0.220726
-1.843062	1.040581
-1.222560	-0.447652
1.063671	4.037169
1.206289	4.836533
1.593549	7.314906
-0.431886	-0.670361
1.223341	4.936198
-0.119065	-0.240678
-1.256525	-0.396073
-0.886114	-0.771654
-1.049368	-0.656850
-0.823842	-0.794379
-0.763719	-0.805282
0.118317	0.281295
-1.371704	-0.195391
-1.015827	-0.686962
-1.414985	-0.109693
1.414496	6.113088
1.847359	9.183296
-0.651609	-0.796648
-1.396663	-0.146657
1.932411	9.852623
-1.123419	-0.578416
-1.585673	0.283056
-0.021459	-0.046519
-1.425627	-0.087760
-0.957062	-0.731585
1.012799	3.766802
-1.579009	0.266083
1.698718	8.065643
-1.171783	-0.518310
0.748376	2.486526
-0.319229	-0.549443
0.195458	0.487315
-1.988547	1.556676
1.431874	6.225517
-0.720607	-0.806424
-0.268139	-0.482058
0.512018	1.519684
1.378030	5.880118
0.846730	2.938232
0.903730	3.213296
1.614292	7.460350
0.005852	0.012927
0.863477	3.018036
1.373325	5.850349
1.083692	4.145705
-1.205612	-0.472096
1.655330	7.751905
1.758943	8.510496
1.586190	7.263616
-1.067251	-0.639415
-0.601714	-0.780681
1.589713	7.288149
-1.012073	-0.690123
-1.014547	-0.688045
1.362771	5.783811
-1.213476	-0.460861
-0.808474	-0.798198
-0.607557	-0.782937
0.603164	1.872670
-0.027609	-0.059597
-0.664852	-0.799632
0.111640	0.264304
0.856157	2.983054
1.734670	8.329897
1.988767	10.308083
-1.585227	0.281918
-0.544965	-0.753443
-1.924775	1.322635
0.892192	3.156831
0.336278	0.909436
-1.479883	0.029338
-1.664863	0.494955
0.624500	1.958899
0.070784	0.163240
-0.136337	-0.272060
0.346320	0.941811
-1.257073	-0.395212
-0.418564	-0.658047
-1.207668	-0.469177
1.793643	8.771746
-1.710287	0.624992
-0.154652	-0.304359
-0.772498	-0.804366
0.216005	0.545199
-1.668737	0.505803
1.344317	5.668281
1.958581	10.062935
-1.346616	-0.242493
-0.722342	-0.806485
-1.464499	-0.004761
0.522891	1.560484
0.812961	2.779872
0.652167	2.072748
0.601810	1.867247
1.949250	9.987715
-1.718987	0.650602
1.109846	4.289299
0.717767	2.351871
0.565362	1.723247
-0.579169	-0.771017
1.312024	5.468564
-0.717505	-0.806291
1.203755	4.821801
-1.876282	1.152830
1.834421	9.083380
-0.767648	-0.804900
-0.818198	-0.795864
0.001342	0.002956
-1.569823	0.242906
-1.344901	-0.245645
0.714705	2.338554
1.238256	5.024077
-1.757565	0.766909
1.303353	5.415469
0.365071	1.003072
0.658999	2.101219
1.217121	4.899742
0.367898	1.012398
-0.696379	-0.804618
1.580897	7.226827
0.184416	0.456729
-0.178718	-0.345270
-0.852470	-0.785377
1.949939	9.993258
-1.383901	-0.171809
1.422087	6.162086
-0.691191	-0.804003
0.009550	0.021146
-0.400731	-0.640730
0.935437	3.370526
1.609577	7.427180
0.723094	2.375105
1.765110	8.556664
0.884195	3.117931
0.880054	3.097864
1.583391	7.244154
1.441774	6.289970
0.104865	0.247198
1.748279	8.430932
-1.038649	-0.666840
-1.176750	-0.511739
1.499577	6.672168
1.168189	4.617014
-1.431056	-0.076442
0.878459	3.090147
0.033176	0.074638
0.181942	0.449927
1.138950	4.451499
-1.753271	0.753742
1.602689	7.378833
-0.435011	-0.673173
1.795210	8.783633
0.192044	0.477819
-0.440252	-0.677822
-1.612919	0.353841
0.600337	1.861348
-0.346358	-0.582042
1.272704	5.229614
-1.597811	0.314317
1.353667	5.726691
-0.402175	-0.642168
0.476646	1.389410
-1.827564	0.989346
-1.799028	0.896891
-1.334224	-0.265062
-0.594694	-0.777835
0.704543	2.294568
0.668959	2.142968
0.012278	0.027238
-0.928469	-0.749550
1.431293	6.221746
-0.004647	-0.010191
-0.015055	-0.032780
1.594802	7.323654
1.869920	9.358723
-0.246625	-0.451339
0.949658	3.442025
-1.599415	0.318480
1.339294	5.637008
0.373004	1.029306
-1.633028	0.407509
-1.106095	-0.598240
-0.169331	-0.329519
-0.399855	-0.639855
0.635063	2.002097
0.572672	1.751810
-1.808043	0.925836
1.580536	7.224319
-1.821866	0.970688
-0.300990	-0.526286
-0.359303	-0.596818
1.175339	4.657876
-1.849025	1.060483
-1.887558	1.191685
-0.684169	-0.803041
-0.978189	-0.716735
1.419996	6.148573
-1.235245	-0.428793
1.095387	4.209658
-1.944243	1.392786
-0.628382	-0.790144
0.267136	0.694741
-0.108230	-0.220536
-1.388435	-0.162930
-0.680773	-0.802523
-0.296956	-0.521029
-1.979185	1.521554
0.644979	2.042953
0.981501	3.604317
-0.597299	-0.778909
-1.670568	0.510947
-0.930895	-0.748121
0.648745	2.058543
1.206897	4.840073
-1.111530	-0.592117
-1.610175	0.346609
0.136673	0.328700
1.980502	10.240689
0.694880	2.253022
1.475721	6.513216
0.167876	0.411599
1.548919	7.006347
-1.838605	1.025770
1.106843	4.272708
-1.780617	0.838536
-0.846160	-0.787572
1.967015	10.131153
-1.258861	-0.392398
0.283788	0.745136
-0.364002	-0.602058
-0.880732	-0.774077
-0.417933	-0.657451
-0.640582	-0.793763
-1.963401	1.462933
0.350892	0.956649
0.318569	0.853080
-1.210550	-0.465063
-0.390514	-0.630379
-0.388851	-0.628664
0.039693	0.089689
-0.743426	-0.806514
1.012877	3.767209
-1.260254	-0.390199
0.417648	1.180470
0.713584	2.333687
-1.776216	0.824739
-0.624140	-0.788782
-0.419352	-0.658790
-0.704922	-0.805456
-1.543152	0.177043
0.862949	3.015511
0.934619	3.366433
-0.444206	-0.681275
-1.952153	1.421615
1.983135	10.262130
-0.365728	-0.603966
0.100032	0.235080
-1.898665	1.230329
0.460533	1.331309
1.376168	5.868325
1.435121	6.246625
-1.667189	0.501462
-1.027771	-0.676626
-1.848202	1.057733
0.940547	3.396149
1.348423	5.693896
-0.750807	-0.806209
-0.126890	-0.255006
1.165856	4.603714
1.335810	5.615364
-1.816663	0.953739
0.640181	2.023146
0.518254	1.543041
-1.098865	-0.606247
-0.031061	-0.066888
1.119817	4.344583
-0.908061	-0.760872
1.757413	8.499061
-1.726277	0.672240
0.126746	0.302938
1.983461	10.264788
0.219578	0.555394
-1.663601	0.491430
-1.311606	-0.305068
1.996131	10.368299
0.452959	1.304267
1.335664	5.614456
-0.111976	-0.227540
1.768391	8.581269
0.528519	1.581739
0.377418	1.043985
1.026467	3.838677
0.152186	0.369551
-0.517380	-0.736713
1.493230	6.629709
-0.317338	-0.547088
-0.440268	-0.677836
-1.270684	-0.373549
-1.829138	0.994514
-1.012074	-0.690122
-0.301671	-0.527168
-0.329664	-0.562244
-1.521695	0.125605
1.089981	4.180045
-1.826559	0.986046
1.117404	4.331179
0.613578	1.914587
1.182495	4.698932
-1.893948	1.213873
0.563275	1.715124
-0.673255	-0.801253
1.456707	6.387750
1.357597	5.751316
0.914845	3.268071
1.314970	5.486654
-0.522889	-0.740237
-0.968002	-0.724062
1.039294	3.906647
0.934048	3.363573
0.250477	0.645156
0.272111	0.709711
0.407295	1.144882
0.354255	0.967607
1.144782	4.484311
0.284157	0.746263
-1.675859	0.525866
1.328386	5.569362
-0.879754	-0.774508
-1.403261	-0.133463
1.693725	8.029251
0.802103	2.729679
-0.182553	-0.351628
-0.257172	-0.466573
-0.837142	-0.790503
-0.904034	-0.762959
-1.381700	-0.176099
-1.599401	0.318444
-0.802107	-0.799572
0.623882	1.956385
1.421425	6.157809
-0.341497	-0.576363
-0.294407	-0.517682
1.187800	4.729463
-1.189566	-0.494444
-0.646040	-0.795237
-0.429378	-0.668083
-1.220346	-0.450895
0.869144	3.045234
-0.501155	-0.725806
0.997519	3.687106
1.913109	9.698821
0.080409	0.186599
0.826237	2.841722
-0.389919	-0.629766
1.416204	6.124103
1.243141	5.053008
0.338144	0.915428
-1.257416	-0.394673
1.519900	6.808925
-1.757387	0.766361
-1.886966	1.189637
-0.741351	-0.806570
-0.410680	-0.650509
-1.336848	-0.260321
0.492588	1.447656
1.857311	9.260490
-1.605790	0.335104
1.355595	5.738763
-1.509310	0.096544
1.419816	6.147408
-1.618227	0.367889
0.226864	0.576301
1.988785	10.308224
-0.785214	-0.802629
-1.629032	0.396747
-1.054076	-0.652353
-0.310580	-0.538586
1.413228	6.104922
1.938041	9.897695
-1.897730	1.227062
0.843021	2.920675
-0.616091	-0.786048
1.215202	4.888519
0.921336	3.300231
1.583102	7.242143
1.446994	6.324076
-0.728062	-0.806625
-0.924156	-0.752047
1.810871	8.902794
-1.861063	1.100993
1.004348	3.722640
1.897657	9.576500
-0.348866	-0.584943
-1.513590	0.106534
1.570950	7.157915
0.314916	0.841573
-0.427267	-0.666152
1.191154	4.748812
1.885106	9.477669
-1.563349	0.226723
1.411974	6.096850
-1.262700	-0.386323
-0.080603	-0.167581
-0.731176	-0.806660
-0.667674	-0.800200
1.124740	4.371987
1.729131	8.288929
0.518817	1.545155
1.150760	4.518044
-0.018822	-0.040876
-0.742255	-0.806547
-1.838485	1.025373
1.777246	8.647846
-1.361252	-0.215243
1.129781	4.400126
-0.546469	-0.754289
-0.089891	-0.185640
0.498463	1.469318
-1.451001	-0.034097
1.560972	7.089087
-0.145193	-0.287802
-1.136248	-0.563156
