300	2
-1.40163422326322	-1.42574462518204  	-0.024593114806582998
-1.41316826518704	-1.49172603255505	-0.0124380800978094
-1.41441207319682	-1.50208810915234	-0.0107180118907166
-1.4154838743858895	-1.51232659816905	-0.00905493314019159
-1.4163893676999098	-1.5224609629939898	-0.007439490300065871
-1.4171333167299098	-1.5325099807907798	-0.00586293483843036
-1.41771961021376	-1.54249187201297	-0.00431700453102756
-1.41815131066686	-1.55242442307684	-0.0027938159817881
-1.41843069226504	-1.56232510374163	-0.00128576574074129
-1.4185592688391102	-1.57221118065853	0.000214562299932599
-1.41853781260912	-1.58209982848495	0.00171448532786814
-1.41836636407633	-1.59200823992046	0.00322130779956684
-1.41804423329638	-1.60195373600416	0.00474240726702626
-1.41756999256967	-1.61195387801897	0.00628532169840556
-1.41694146039983	-1.62202658237883	0.00785784019896724
-1.41615567637994	-1.6321902399284598	0.009468099154569393
-1.40106861586732	-1.73120271332828	0.0273296835327906
-1.3983356475140405	-1.74349433417768	0.0299343813430254
-1.39534220937974	-1.75615431449693	0.0327309326922925
-1.39206911611051	-1.76922018343083	0.0357455998126412
-1.38849455612924	-1.7827328236924198	0.0390085539211827
-1.3845937007371298	-1.796736903513	0.0425546436708743
-1.3803382363700405	-1.81128136132372	0.0464243378740413
-1.3756958025826398	-1.82641994896844	0.0506648893349933
-1.37062931364914	-1.84221183904308	0.055331781000904
-1.36509613554905	-1.8587223012024	0.0604905350213898
-1.3590470820469098	-1.87602345063844	0.0662189916474046
-1.3524251828821698	-1.89419506890952	0.07261020098916701
-1.34516416278325	-1.91332549212964	0.0797761205140234
-1.33718655073185	-1.93351255308688	0.0878523806461186
-1.32840131266724	-1.95486455047221	0.0970044784946063
-1.31870086481777	-1.9775011976019696	0.107435898215217
-1.30795727499625	-2.00155447119539	0.11939885453202904
-1.29601738954305	-2.02716923268692	0.133208641395949
-1.28269652540345	-2.05450342269908	0.14926298216025102
-1.21026236998598	-2.18458172001354	0.248553331623338
-1.1854070368236398	-2.22321361949672	0.287212466287677
-1.1566857901948702	-2.26462534693237	0.33469370905840995
-1.12321641928903	-2.3089150863414	0.393681125623646
-1.0838483067266702	-2.3560880340917096	0.467831220753807
-1.03706518465129	-2.4059991350586296	0.562127858555826
-0.9808523987957058	-2.458271791546	0.683291375241523
-0.912523261271554	-2.51218558614411	0.840079385961902
-0.828515322675363	-2.5665266515994	1.0429404455666
-0.7242212781187041	-2.61939993257019	1.30155597712352
-0.5940656804063521	-2.66802414127226	1.6170362471391002
-0.432362055692442	-2.70859535978121	1.96424266599352
-0.23593778909309	-2.73645556918945	2.26715349551664
-0.0092224395414261	-2.7469888932939703	2.40116500212969
0.230894060671543	-2.73745218764605	2.2761333822255696
0.4585073988941	-2.70874541285889	1.94063872774456
0.652571271668556	-2.66523492755135	1.53980673397804
0.8065519450663591	-2.61257622676341	1.18370818715564
0.924922763781923	-2.55566282757534	0.906911751904359
1.01561393897236	-2.49791351070583	0.702537128356631
1.08586765180802	-2.4414411059485897	0.553256963852077
1.31606868648701	-2.12961387653433	0.157565136692953
1.33182520015631	-2.09667921324261	0.137382436360928
