1000	1
0.902995	1.470763
-0.896509	-0.087126
1.363145	0.695089
0.958175	1.425474
1.573122	0.214242
-0.535738	0.448617
-0.054974	0.945050
-0.018167	0.981834
1.697344	0.025773
-1.762460	-1.981065
-1.839119	-1.935373
-0.298477	0.701970
-0.700920	0.236804
-0.510273	0.477878
-1.352391	-1.231552
1.123452	1.205374
1.966142	0.173781
-1.556237	-1.751884
1.510837	0.344981
-1.254364	-0.952986
0.022595	1.022593
0.229478	1.226083
1.293474	0.859691
-0.388305	0.610034
-1.855662	-1.914476
-0.501600	0.487686
1.177213	1.107454
0.501754	1.449440
-0.018382	0.981619
1.489609	0.393001
1.261651	0.931628
0.404840	1.380471
0.250836	1.246235
-0.607914	0.361331
0.896801	1.474985
1.465035	0.450132
-1.481848	-1.581206
0.276724	1.270275
1.917797	0.080818
1.862824	0.011142
0.822417	1.512643
0.369394	1.351755
1.817350	-0.017281
-1.879212	-1.877783
0.660686	1.519893
-0.483932	0.507440
1.480239	0.414614
-1.179508	-0.745825
0.440392	1.407545
-1.578913	-1.796882
-1.579272	-1.797563
-0.214636	0.785947
-0.711114	0.222165
-1.034986	-0.380781
1.179289	1.103436
-0.904443	-0.102411
-0.076861	0.923197
0.482565	1.437061
1.081658	1.272905
0.250126	1.245570
0.802330	1.518838
-0.212049	0.788526
-1.596862	-1.829697
-1.479408	-1.575112
0.718273	1.527926
-1.090490	-0.514421
-0.481392	0.510255
1.968323	0.178653
-1.236705	-0.903362
-1.172046	-0.725716
-0.929743	-0.152387
-0.825832	0.041203
-0.967705	-0.230937
0.820832	1.513191
0.099357	1.099145
1.078735	1.277334
-1.835513	-1.939397
-1.510463	-1.650548
-1.756945	-1.981227
1.146379	1.165084
0.158989	1.158000
0.212985	1.210349
0.023806	1.023803
1.435779	0.519686
0.112633	1.112314
-0.900398	-0.094595
1.184645	1.092996
0.656708	1.518950
1.406147	0.591123
0.503295	1.450404
-1.560993	-1.761633
-0.983239	-0.264328
0.321171	1.310362
0.641616	1.514944
0.434343	1.403072
1.239002	0.981122
0.694935	1.525971
-1.215129	-0.843296
-0.975863	-0.248383
1.944363	0.128312
-1.416190	-1.409299
0.676430	1.523147
-1.928308	-1.774995
-1.920186	-1.794440
0.229445	1.226051
-0.209244	0.791321
0.154754	1.153850
-1.339439	-1.194807
-0.408639	0.588729
-0.867064	-0.031973
-0.987503	-0.273620
-0.545360	0.437371
0.417738	1.390507
1.561446	0.237360
0.595399	1.498659
0.585151	1.494276
1.411200	0.578902
-0.060811	0.939220
-1.640904	-1.898414
0.559516	1.482172
0.255665	1.250754
0.213636	1.210974
-1.916282	-1.803444
-0.149848	0.850460
-0.982937	-0.263672
0.569164	1.486914
-0.576795	0.399827
-0.938173	-0.169458
1.655290	0.075999
-1.750088	-1.980868
0.324919	1.313664
1.557598	0.245136
0.465549	1.425518
-1.644348	-1.903020
-1.893820	-1.850907
1.245333	0.967443
1.200354	1.061748
-1.298482	-1.078154
0.798617	1.519806
-0.363759	0.635468
-1.162904	-0.701241
1.326279	0.783145
-1.849369	-1.922898
1.363070	0.695270
-0.566283	0.412523
1.163722	1.133142
-1.711733	-1.967789
1.811787	-0.018977
0.420595	1.392698
-1.313075	-1.119743
-0.702559	0.234466
0.201079	1.198909
-0.546953	0.435497
0.255087	1.250213
-0.180962	0.819488
1.255610	0.944978
1.342367	0.744923
0.029085	1.029080
-1.942149	-1.739659
-1.155915	-0.682654
1.947858	0.135217
-0.759274	0.149983
-0.761296	0.146837
-1.387084	-1.329080
-0.783195	0.112151
1.886524	0.036416
0.026744	1.026740
-0.036951	0.963056
0.509840	1.454444
-1.498895	-1.623007
0.228195	1.224864
-1.180996	-0.749848
0.943634	1.438762
1.384605	0.643264
1.067903	1.293407
-0.572664	0.404833
0.915923	1.461396
0.662759	1.520365
0.882202	1.484262
1.354678	0.715449
-0.228424	0.772196
